"GameID","LeagueIndex","Age","HoursPerWeek","TotalHours","APM","SelectByHotkeys","AssignToHotkeys","UniqueHotkeys","MinimapAttacks","MinimapRightClicks","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","TotalMapExplored","WorkersMade","UniqueUnitsMade","ComplexUnitsMade","ComplexAbilityUsed","MaxTimeStamp"
1679,1,16,8,30,54.4656,0.001223414,0.0001294,5.88e-05,0,0.000305854,0.002611519,64.7783,87.8018,3.6306,0.000258799,0.00083522,8.23e-05,0,2.35e-05,85008
1681,6,21,8,400,169.98,0.005850313,0.000141214,5.04e-05,9.08e-05,0.000221908,0.004851725,25.6083,39.2848,5.2495,0.000312689,0.0010188,6.05e-05,0,0,99140
1686,5,18,2,350,121.4862,0.002626864,0.000520531,1.21e-05,0,7.26e-05,0.004793725,39.1291,44.6061,4.0303,0.000302634,0.0012953,8.47e-05,8.47e-05,4.84e-05,82608
1688,3,25,10,50,163.2084,0.016906678,0.000564732,8.82e-05,0,5.29e-05,0.003723705,45.3524,73.0237,3.654,0.000211775,0.00063532,8.82e-05,0,0,56664
1692,3,21,12,500,68.1282,0.003165809,0.000296795,0,4.95e-05,0.000284428,0.002386723,62.0417,85.9275,4.1865,0.000247329,0.00068015,0.000111298,9.89e-05,0.00012366,80864
1696,6,20,28,800,104.4786,0.0023629,0.000363523,7.79e-05,0.000181762,0.000467387,0.003453469,28.3939,57.0827,4.985,0.000363523,0.0010127,7.79e-05,0,0,38512
1701,4,17,4,250,83.49,0.000558716,0.000386022,4.06e-05,9.14e-05,0.000386022,0.004205607,34.4407,50.2126,3.4903,0.00026412,0.00074157,7.11e-05,0,4.06e-05,98440
1704,5,17,12,900,86.4228,0.001172301,0.000408942,8.18e-05,2.73e-05,0.000245365,0.003953108,26.4444,62.1517,3.9172,0.000327154,0.0010087,0.000109051,0,0.00024537,36680
1705,5,24,30,1260,142.212,0.009669659,0.000795545,4.74e-05,0.000265182,0.000312536,0.003295829,40.6225,57.4943,5.3966,0.000255711,0.00091866,9.47e-05,0.000255711,0.00037883,105588
1709,4,19,6,500,98.3154,0.0031352,0.000558323,8.59e-05,8.59e-05,0.000257688,0.002619825,27.0413,75.1475,5.8934,0.000279162,0.0016105,0.00010737,0,0,46568
1712,5,28,6,400,102.399,0.003174221,0.00030135,8.04e-05,2.01e-05,0.00032144,0.003515751,46.4828,57.5543,4.5943,0.00030135,0.0017277,0.00010045,0.00050225,0.00052234,49776
1713,2,16,10,150,77.9862,0.002277286,8.36e-05,6.27e-05,0,0.000188033,0.002590674,43.3496,79.8387,4.879,0.000313388,0.0013162,0.000125355,0,2.09e-05,47864
1714,2,24,16,500,64.8324,0.000344786,5.07e-05,0,5.07e-05,0.000283941,0.002778567,31.2234,61.4453,4.4197,0.000121689,0.00052732,7.1e-05,0,2.03e-05,98612
1719,1,34,12,150,49.1136,0.000185891,0.000185891,2.32e-05,0,0.000418254,0.001185054,57.68,165.5686,7.9412,0.000232364,0.00099916,0.000116182,0,0,43036
1731,4,19,36,1350,73.8144,0.001402543,0.00024448,2.57e-05,5.15e-05,0.000231613,0.00331978,54.1634,72.8837,3.8488,0.000180143,0.00096505,7.72e-05,0,0,77716
1733,5,17,28,460,171.2124,0.003970041,0.00069578,4.09e-05,0.000122785,0.000808333,0.004184914,19.5392,38.5819,6.5721,0.00024557,0.00090042,8.19e-05,0.000143249,0.00016371,97732
1734,4,25,4,200,104.9742,0.005208735,0.000308666,3.86e-05,3.86e-05,0.000675206,0.003607531,56.5806,76.3422,3.9198,0.000347249,0.0012347,9.65e-05,0,0,51836
1742,5,18,14,600,81.147,0.003781393,0.000356735,4.76e-05,7.13e-05,9.51e-05,0.00273497,46.8772,62.0174,4.3391,0.000332953,0.0015221,9.51e-05,0,0.00014269,42048
1745,4,18,28,650,67.3962,0.002796334,0.000181244,0,7.77e-05,0.000103568,0.00209725,60.323,82.0741,4.7099,0.000207136,0.00093211,7.77e-05,0,0,77244
1748,4,22,4,150,74.4648,0.001906535,0.00064835,2.57e-05,0.000211837,0.000532803,0.001970728,41.7124,87.4137,6.7166,0.000109128,0.00074464,4.49e-05,0,6.42e-05,155780
1751,4,23,14,200,111.2958,0.001637707,0.000359497,4.99e-05,0,0.000309567,0.003624925,32.4309,63.8237,5.3251,0.000229678,0.0017176,7.99e-05,0.000229678,0.00021969,100140
1752,5,22,24,500,135.8904,0.003763246,0.000349768,2.59e-05,0.000116589,0.000602378,0.003258025,31.6892,64.326,7.3141,0.000220224,0.0013084,5.83e-05,0.000388631,0.0010428,154388
1753,3,26,2,200,57.9156,0.0014153,0.000136087,4.54e-05,7.26e-05,0.000326608,0.001587676,80.3218,128.16,6.2286,0.000208666,0.00054435,6.35e-05,0,0,110224
1754,4,17,16,80,118.8174,0.002763652,0.000773823,2.76e-05,0.000110546,2.76e-05,0.003095291,23.0991,62.0357,6.1696,0.000276365,0.00035927,8.29e-05,0,0,36184
1755,4,19,10,200,104.9094,0.003541076,0.000640304,3.88e-05,2.91e-05,0.000320152,0.003919438,46.0943,64.505,4.2723,0.000135822,0.0006112,4.85e-05,0.000591796,6.79e-05,103076
1756,6,18,42,1000,145.98,0.004924395,0.000392606,6.73e-05,4.49e-05,0.000280433,0.004599094,34.6993,44.4585,4.8244,0.000314084,0.0017723,8.97e-05,0.000201911,5.61e-05,89148
1757,4,29,20,250,155.5602,0.003526594,0.000499046,5.54e-05,0,7.76e-05,0.003593133,26.8854,51.321,7.2531,0.000243978,0.00092046,8.87e-05,0.000166349,0.00032161,90172
1758,6,18,16,1000,169.8456,0.012105954,0.000415937,2.19e-05,6.57e-05,0.000175131,0.003765324,48.4444,56.0465,5.2093,0.000394046,0.0010289,0.000131349,0,0,45680
1763,4,18,12,350,122.8446,0.002395294,0.000405717,1.56e-05,7.8e-06,0.000195056,0.004353661,30.535,51.19,4.7885,0.000226266,0.00085825,5.46e-05,0.000234068,0.00032769,128168
1767,3,17,8,350,87.5772,0.002132793,0.000495497,2.15e-05,0,6.46e-05,0.00294067,30.8824,79.8095,4.8462,0.000204662,0.0010987,3.23e-05,0,0,92836
1768,6,22,6,730,150.627,0.003409947,0.000244913,6.59e-05,0.000113037,0.000226074,0.005689525,31.9602,37.2781,4.2765,0.000292012,0.00089488,8.48e-05,1.88e-05,0,106160
1769,5,20,24,360,175.5354,0.007370334,0.000490394,0.000115387,0,0.00017308,0.004947211,19.5673,42.1224,5.207,0.000389431,0.0015289,0.000100963,7.21e-05,7.21e-05,69332
1770,3,18,10,160,54.1056,2.8e-05,5.61e-05,0,0,0.000112183,0.002159524,67.0526,88.6234,4.7532,0.000280458,0.00056092,0.000112183,0,0,35656
1771,5,22,20,650,108.2772,0.00385148,0.000530119,6.49e-05,1.08e-05,0.000421932,0.00419768,28.9406,51.2371,4.0335,0.000292107,0.00084386,8.66e-05,4.33e-05,0.00012983,92432
1774,2,18,12,700,133.2816,0.003082578,0.000489063,8.89e-05,0,0,0.003942142,36.2868,52.3308,5.5489,0.000385322,0.0020155,0.000103741,0.000207481,2.96e-05,67476
1775,5,20,6,350,110.7558,0.004297751,0.000186859,8.49e-05,0.000152884,0.000543589,0.003533329,34.9565,58.0577,4.6683,0.000373717,0.0011381,0.000101923,0,5.1e-05,58868
1780,5,18,18,800,144.9648,0.004219239,0.00051224,0.00010784,0.00036396,0.001833279,0.004879758,36.3435,47.6464,4.5359,0.00032352,0.0014693,9.44e-05,0.00035048,0.00014828,74184
1781,6,27,6,1500,90.93,0.00187331,0.000424874,7.72e-05,3.86e-05,0,0.003321746,34.4327,65.8605,4.6163,0.000347625,0.00088837,5.79e-05,0,0,51780
1782,5,19,16,500,122.667,0.001954284,0.000104694,4.36e-05,2.62e-05,0.000209388,0.004807189,34.4945,49.5971,4.2795,0.000183214,0.00080265,6.98e-05,0,0,114620
1784,4,21,8,200,86.139,0.000739706,0.00011061,2.77e-05,0.000138263,0.000435528,0.004023449,34.4372,64.6667,3.7612,0.000318005,0.00058762,4.84e-05,0,0,144652
1789,6,22,28,1260,88.3788,0.001484769,0.000127722,3.19e-05,0.000207548,9.58e-05,0.003927454,40.3755,56.1626,3.9268,0.000383166,0.0013411,9.58e-05,0.000143687,0.00020755,62636
1793,4,18,14,730,166.299,0.004895713,0.000449015,1.45e-05,2.9e-05,0.000738702,0.004272885,30.2585,42.0339,6.3017,0.00033314,0.0015353,8.69e-05,0,1.45e-05,69040
1796,3,22,4,300,90.4908,0.001255937,0.000251187,6.85e-05,0,0.000411034,0.002671721,66.2414,65.641,5.9402,0.00047954,0.00061655,9.13e-05,0,0,43792
1799,5,22,10,1400,92.8662,0.002025558,0.000230551,0,0.000741058,0.001103353,0.002486661,24.4533,62.649,6.5166,0.000411699,0.0014821,0.000115276,0,0.00032936,60724
1807,4,25,10,500,73.6464,0.000361098,0.000120366,7.22e-05,4.81e-05,0.000264805,0.001949928,35.25,66.8642,7.1605,0.000312951,0.0006259,7.22e-05,0,0,41540
1809,2,28,2,120,66.9018,0.001042517,0.000283293,2.27e-05,0.000124649,0.000407941,0.002073701,98.1099,107.6066,5.5683,0.000158644,0.0011672,5.67e-05,0,1.13e-05,88248
1810,3,38,16,730,97.992,0.001966576,0.000236937,3.95e-05,0.00033961,0.000252733,0.00259051,38.8012,91.2927,6.5976,0.000268528,0.0011768,7.11e-05,7.9e-05,3.16e-05,126616
1811,4,23,6,400,86.7768,0.002944973,0.000282395,8.07e-05,0.000121026,0.000403421,0.003106342,41.7516,74.4156,4.3312,0.000282395,0.0011094,0.000121026,0,0.00010086,49576
1814,2,34,8,400,35.3136,0.001163609,6.77e-05,4.06e-05,0.00018266,3.38e-05,0.002394869,84.4306,107.1638,2.3955,0.000135303,0.00035855,6.09e-05,4.06e-05,2.03e-05,147816
1816,3,26,6,400,56.5494,0.002038821,0.000250382,3.58e-05,3.58e-05,0.000119229,0.002885349,70.0415,85.8512,3.0661,0.00020269,0.0010254,7.15e-05,0,0,83872
1817,5,23,2,100,69.303,0.000849365,0.000264737,5.52e-05,0.000220614,0.000198553,0.002691493,37.07,66.4262,4.6803,0.000209583,0.00062875,8.82e-05,6.62e-05,0.00015443,90656
1820,2,16,12,120,64.3296,0.000771629,5.4e-05,2.31e-05,0,1.54e-05,0.003649804,56.4322,66.4609,3.0021,0.000223772,0.0003318,4.63e-05,3.86e-05,1.54e-05,129596
1822,3,16,14,730,84.624,0.001035725,0.000553333,2.13e-05,2.13e-05,0.000205726,0.00290145,31.5784,66.5917,5.1051,0.000184444,0.00048239,4.97e-05,0,0.00013479,140964
1824,6,21,10,800,152.8692,0.009566366,0.000568147,7.68e-05,9.21e-05,0.000552792,0.003562435,38.0779,57.1034,5.4224,0.00023033,0.0005835,9.21e-05,0,6.14e-05,65124
1825,1,16,8,70,45.2916,0.000667111,0.000100067,0,5e-05,8.34e-05,0.001200801,112.5634,173.5556,6.6111,0.000283522,0.00053369,0.000100067,0,0,59960
1826,1,27,2,250,37.7802,0,4.32e-05,1.44e-05,0,0.000330821,0.002517116,60.6897,106.3771,2.8629,0.000172602,0.00031644,7.19e-05,0,0,69524
1830,1,16,10,200,92.2266,0.000641343,9e-05,4.5e-05,0,0.000191278,0.002700392,54.0921,63.6,6.1917,0.000191278,0.00030379,9e-05,0,1.13e-05,88876
1839,3,24,8,700,81.03,0.002013609,0.000335602,8.1e-05,9.26e-05,0.000335602,0.002881544,50.8387,70.5703,4.5783,0.000277739,0.00069435,4.63e-05,0,0,86412
1848,3,22,12,700,103.506,0.002190914,5.33e-05,3.04e-05,3.8e-05,0.000190183,0.002769072,32.8375,72.4176,6.6099,0.000182576,0.00083681,6.85e-05,0.000205398,0.00054773,131452
1850,5,24,10,300,90.7506,0.001816062,0.000302677,4.48e-05,0.000392359,3.36e-05,0.00346397,71.0649,64.8155,4.7217,0.000302677,0.001278,6.73e-05,0.000112103,0.00034752,89204
1852,1,28,8,120,44.2218,0.000443146,0.00020516,3.28e-05,8.21e-06,0,0.002716321,46.0727,82.6586,3.0363,0.00020516,0.00034467,5.74e-05,0,0.00011489,121856
1855,4,24,16,700,123.576,0.00389643,4.19e-05,0,2.79e-05,0.000139657,0.002234512,36.4277,62.175,8.9625,0.00029328,0.0013407,8.38e-05,0.000111726,0.0004469,71604
1858,6,21,28,500,168.9336,0.005312938,0.000379496,8.76e-05,4.38e-05,0.000583839,0.004043087,21.5942,43.1913,6.5451,0.00029192,0.00099253,8.76e-05,0,0.00032111,68512
1860,4,27,16,1000,131.061,0.003396301,0.000508206,4.96e-05,0.000136348,0.00023551,0.003644206,28.1775,59.9592,5.9014,0.0002603,0.0017725,8.68e-05,0,1.24e-05,80676
1861,6,19,36,1800,130.1214,0.002996086,0.000240891,0.000120446,0.000150557,0.000813008,0.004170431,32.1449,47.3791,5.0794,0.000331226,0.0010238,0.000120446,0.000165613,0,66420
1862,2,20,4,50,94.2618,0.000481232,5.77e-05,9.62e-06,4.81e-05,0.000952839,0.002425409,21.9283,71.746,7.4087,0.000240616,0.00048123,6.74e-05,0,0,103900
1863,5,18,24,730,131.9376,0.004698378,0.000422552,3.02e-05,6.04e-05,0.000291762,0.003682241,32.7781,57.3989,5.7596,0.000231398,0.0021329,8.05e-05,0.000221337,0.00014085,99396
1864,6,18,16,350,151.8066,0.006433315,0.000401217,8.3e-05,0.000152186,0.001079137,0.002974543,55.271,55.6093,7.3953,0.000332042,0.0021306,9.68e-05,0.000124516,0.00011068,72280
1865,5,25,10,730,125.532,0.001183055,0.000477772,5.69e-05,1.14e-05,0.000227511,0.003344406,31.1263,52.0952,6.6633,0.000182008,0.00028439,7.96e-05,0,0.00018201,87908
1866,5,35,12,800,115.0644,0.001711938,0.00037092,0.000142661,5.71e-05,0.000627711,0.001683406,28.9655,88.9492,12.0508,0.000285323,0.0018831,0.000142661,0,0,35048
1875,5,22,6,500,104.5386,0.003216645,0.000463661,8.69e-05,7.24e-05,0.000289788,0.00454967,30.2748,46.9554,3.8312,0.000362235,0.000681,5.8e-05,0,0,69016
1876,2,20,20,220,74.5098,0.000809002,7.35e-05,3.68e-05,5.52e-05,0.000239023,0.002169596,34.9402,86.9492,6.178,0.000239023,0.0011767,9.19e-05,0,0,54388
1885,4,22,12,300,149.7372,0.003953113,0.00035401,4.92e-05,1.97e-05,0.000776856,0.003815443,36.2274,50.6186,6.2912,0.000265508,0.0012587,5.9e-05,0,0,101692
1886,3,23,50,700,53.2722,0.000986926,0.000128172,6.41e-05,2.56e-05,7.69e-05,0.003191489,66.4355,83.6145,2.8032,0.000294796,0.00062804,0.000102538,0,0,78020
1890,2,29,6,200,96.3924,0.001684253,0.000162338,4.06e-05,4.06e-05,0.000446429,0.003449675,33.0888,67.8353,4.9353,0.000324675,0.00083198,0.000101461,0,0,49280
1901,5,19,8,500,78.8736,0.001289455,0.000126142,4.2e-05,0,0.000210237,0.00320962,43.7368,74.0437,4.2183,0.000140158,0.00070079,8.41e-05,8.41e-05,7.01e-05,71348
1902,1,17,14,100,73.7232,0.000259929,3.71e-05,0,0,0.000378754,0.003304815,37.4144,69.618,4.0742,0.000178237,0.00033419,5.2e-05,7.43e-05,2.97e-05,134652
1905,3,16,8,200,116.4156,0.002131656,0.000298134,4.47e-05,0,2.98e-05,0.003816111,28.3451,47.5938,5.1211,0.000342854,0.00068571,0.000104347,0,0,67084
1913,2,21,6,848,75.5562,0.001473523,0.000162436,5.8e-05,0.000266858,0.000382884,0.003318327,68.9263,69.9021,3.8531,0.000266858,0.00067295,9.28e-05,0,0,86188
1914,4,21,12,200,127.9884,0.004387016,0.00043421,1.5e-05,4.49e-05,0.000673774,0.003398814,41.2035,59.9824,5.9692,0.000284482,0.00085345,7.49e-05,0,0,66788
1915,5,22,10,500,155.2386,0.007226554,0.000421739,6.84e-05,9.12e-05,0.000170975,0.003373911,34.9424,60.0676,6.3986,0.000319154,0.0020175,9.12e-05,0,0.00012538,87732
1917,6,18,10,700,151.977,0.005470724,0.000645196,5.38e-05,0.000806495,0.000295715,0.003373837,37.168,57.7211,6.9761,0.000268832,0.00096779,8.06e-05,0,0.00025539,74396
1920,5,16,20,1000,130.4004,0.004471643,0.000145419,4.85e-05,0,4.85e-05,0.004301987,42.9153,49.138,4.6113,0.000290839,0.00076345,7.27e-05,0.000290839,0.00010906,82520
1921,3,17,28,300,112.8102,0.001724196,0.000403714,2.52e-05,0.000100929,0.000319607,0.003751177,29.9056,54.278,5.2489,0.000193446,0.00074014,5.05e-05,0,0,118896
1924,5,20,14,1000,96.897,0.002323266,0.000509696,3.56e-05,0.000225215,0.000438576,0.004385757,23.1545,54.0865,3.7027,0.000308188,0.00078232,7.11e-05,0,0.00055711,84364
1925,4,18,42,730,67.0164,0.001887077,4.53e-05,0,0,1.51e-05,0.003789251,55.632,70.2311,2.8247,0.000377415,0.00063406,9.06e-05,0,0.00024155,66240
1926,3,24,16,256,69.3924,0.003137966,0.000514278,5.23e-05,0,2.61e-05,0.003181549,54.0879,70.6082,3.2247,0.000139465,0.00064503,6.1e-05,0,0,114724
1927,5,18,10,730,135.7326,0.006982667,0.000575043,7.19e-05,0.000112955,0.000195104,0.003789123,20.4239,50.3089,5.0027,0.00022591,0.0012117,9.24e-05,0.00022591,0.00055451,97384
1930,3,17,8,400,94.158,0.001703224,0.000145397,6.23e-05,0,0.00020771,0.002907943,26.9928,63.6286,5.6714,0.000373878,0.0022017,0.000103855,0,0,48144
1937,5,21,20,750,122.232,0.003751093,0.000506283,9.21e-05,5.75e-05,0.00016109,0.004464491,37.4057,51.6289,4.2423,0.000379712,0.0012657,6.9e-05,0,1.15e-05,86908
1939,5,19,10,325,132.2094,0.00239898,0.000318615,9.37e-06,2.81e-05,8.43e-05,0.003401679,36.6298,64.4738,6.719,0.000281131,0.0013682,6.56e-05,0,2.81e-05,106712
1944,4,19,8,250,66.9858,7e-05,2.33e-05,2.33e-05,2.33e-05,2.33e-05,0.002565299,28.2569,70.6545,4.9091,0.000279851,0.00074627,9.33e-05,0,0.00016325,42880
1947,6,22,24,1250,121.7802,0.003840849,0.000582667,7.13e-05,0.00051132,0.001415049,0.004007325,24.6667,45.3887,4.9733,0.000297279,0.0010464,0.000118912,0.000225932,0.00052321,84096
1949,6,20,6,650,101.0706,0.002351211,0.000458185,6.03e-05,0.000458185,0.000265265,0.004039259,25.7964,63.7731,4.2418,0.00028938,0.0011696,8.44e-05,0,0,82936
1953,3,16,14,600,102.4686,0.00149056,0.000248427,3.55e-05,0,0.000307576,0.002697203,44.4581,69.7719,6.3202,0.000260256,0.0012185,7.1e-05,0,0,84532
1959,3,16,12,300,122.2992,0.003660924,0.00027408,7.83e-05,1.96e-05,0.000783085,0.00252545,41.7188,67.907,7.5736,0.000293657,0.001018,0.000117463,0,0,51080
1966,2,21,18,500,46.4196,0.001279474,0.000228477,0.000137086,2.28e-05,0,0.002216231,69.125,91.134,3.4227,0.000251325,0.00093676,0.000114239,0,2.28e-05,43768
1969,3,20,12,500,52.2006,0.001563837,0.000329229,0.00011523,1.65e-05,0.000131692,0.002255218,72.8529,115.7372,3.8175,0.000181076,0.00080661,9.88e-05,0,0,60748
1972,4,22,12,130,111.9282,0.008251759,0.000245954,6.15e-05,6.15e-05,0.000209061,0.004574745,46.7925,54.6774,2.7984,0.000307443,0.00075016,7.38e-05,0,7.38e-05,81316
1974,4,16,14,600,138.6918,0.004993916,0.000253498,7.6e-05,5.07e-05,0.000380247,0.003599676,19.9716,55.7183,5.8099,0.000380247,0.0007098,7.6e-05,0,0,39448
1979,6,17,8,500,197.013,0.013970465,0.000671254,8.39e-05,0.000104883,0.00025172,0.003964591,22.5319,51.4497,5.8254,0.00044051,0.0026431,0.00012586,0,0,47672
1982,2,25,8,30,57.2274,0.000888201,7.16e-05,4.3e-05,0,0.000472752,0.001948312,94.4889,92.1765,5.1838,0.000243539,0.00090253,8.6e-05,0,0,69804
1983,4,18,12,350,108.2124,0.00202567,0.000430231,3.59e-05,0,0.000734978,0.00236627,29.3435,60.5152,8.1439,0.000322673,0.0024559,0.000107558,0,0,55784
1988,7,18,24,500,172.3362,0.00473959,0.000716823,5.35e-05,0.000235375,0.000353062,0.007970642,18.0054,30.2604,3.3221,0.000288869,0.0009201,6.42e-05,0,0,93468
1991,5,21,8,200,121.26,0.006028951,0.00053219,4.56e-05,0.000152054,0.001117599,0.003641699,37.4226,61.3779,4.6806,0.000304109,0.00076027,6.84e-05,0,0.00034212,131532
1995,5,24,6,700,132.4146,0.00334971,0.000651332,0.000111657,0,0.000111657,0.004242966,37.0573,44.9298,5.0658,0.000297752,0.00061411,9.3e-05,0,3.72e-05,53736
2000,6,16,168,1260,233.3058,0.01752087,0.000744192,8.09e-05,0.000177959,0.000234582,0.005136543,25.5962,38.9165,5.0961,0.000347829,0.0010273,8.09e-05,0.000315473,0.00050152,123624
2001,5,19,36,1500,133.8234,0.012507616,0.000253876,8.46e-05,1.69e-05,0.000423126,0.002809559,47.6364,58.6988,4.6687,0.000236951,0.001134,6.77e-05,0,0,59084
2012,2,21,4,180,64.2906,0.000447793,9.88e-05,3.29e-05,5.93e-05,0.000625593,0.003450637,55.7017,71.2443,3.4733,0.0001778,0.00045438,7.9e-05,0.000493889,0.00032926,151856
2013,1,20,20,900,100.518,0.001610331,0.000322066,7.67e-05,0.00026072,0,0.003558064,39.9654,65.7069,4.7672,0.000230047,0.00059812,9.2e-05,0,0,65204
2014,5,21,30,1500,68.2158,0.001200883,0.000302925,0,7.57e-05,0.000292107,0.003050891,50.0071,68.6383,3.8901,0.000270469,0.0010602,6.49e-05,0.000140644,0.00010819,92432
2020,5,18,16,900,108.3132,0.001535648,0.000138036,6.9e-05,0,0.000258817,0.003554421,45.8537,58.2136,5.199,0.000448616,0.0023294,8.63e-05,0,0,57956
2023,5,25,2,300,144.3894,0.008887481,0.000350163,5e-05,6.67e-05,0.000133396,0.003168145,25.9894,63.7895,6.1421,0.000250117,0.0025178,0.000100047,0.000200093,5e-05,59972
2024,4,17,20,250,51.6072,0.000530646,8.35e-05,2.38e-05,0.000107322,0.000143096,0.002593608,69.6037,90.2069,3.5103,0.000166945,0.00031004,2.98e-05,0,0,167720
2029,7,19,28,1466,234.7176,0.011472124,0.000936231,0.000105491,9.23e-05,0.000909858,0.004602036,15.0575,43.1519,7.0774,0.00043515,0.0031911,9.23e-05,5.27e-05,0,75836
2034,6,22,20,750,99.072,0.001621816,0.000240269,6.01e-05,0,0.000120135,0.003503924,50.5977,56.8686,4.8114,0.000320359,0.0010812,0.000120135,0,0.00030034,49944
2039,4,17,12,100,103.503,0.002579587,0.000379939,6e-05,0,0.000269957,0.00393937,55.7557,60.9848,4.3426,0.000159974,0.0019997,7e-05,0.000239962,0.00071988,100016
2040,5,21,12,1000,123.204,0.003289,0.000168051,6e-05,0.000156047,0.000432131,0.003565084,25.1216,48.1347,5.7441,0.000252077,0.00072022,9.6e-05,0,0,83308
2043,5,23,20,700,133.4292,0.004990817,0.000319412,2e-05,0,7.99e-05,0.004371956,41.945,59.7808,4.6119,0.000519045,0.0022758,9.98e-05,0,0,50092
2044,4,22,14,400,125.4498,0.001619665,0.000326655,4.08e-05,0.000122496,0.000231381,0.004518728,26.6224,42.9398,4.8554,0.000190549,0.00059887,6.81e-05,0,0.0003811,73472
2045,4,20,6,200,78.7764,0.002456258,0.00034769,5.61e-05,1.12e-05,3.36e-05,0.003723643,40.2659,68.5301,3.3946,0.0002131,0.00069538,8.97e-05,0,0,89160
2048,4,19,28,540,194.3676,0.01297993,0.000454479,7.27e-05,0,0.000581734,0.003926702,37.0605,54.9444,6.4167,0.000345404,0.0017634,0.000127254,0,1.82e-05,55008
2050,5,27,10,500,175.0146,0.006674715,0.000396689,8.62e-05,5.17e-05,0.001069334,0.003846154,31.2973,44.7175,6.8117,0.000327699,0.0021042,8.62e-05,0,0,57980
2051,1,16,6,670,56.6298,0.000529815,0.000267696,5.58e-06,5.58e-06,3.35e-05,0.001868294,102.5269,111.1761,5.5075,0.000128271,0.00050751,5.02e-05,5.02e-05,0.00019519,179308
2055,5,18,28,711,145.8528,0.003723166,0.000290698,6.71e-05,5.59e-05,0.000279517,0.003644902,23.9138,42.2822,6.2393,0.000201252,0.00087209,5.59e-05,0,5.59e-05,89440
2058,5,24,8,300,128.0394,0.006257475,0.000469845,7.47e-05,7.47e-05,0.000427131,0.003449086,32.2981,62.2291,5.226,0.000149496,0.00086494,9.61e-05,0,0.00030967,93648
2068,2,16,14,100,79.5906,1.9e-05,1.9e-05,1.9e-05,0,0.001062377,0.002959478,51.3806,82.2051,5.0577,0.000303536,0.00079678,9.49e-05,0,0,52712
2070,6,21,10,700,138.2934,0.004230611,0.000462455,5.14e-05,8.56e-05,6.85e-05,0.0037339,41.4009,53.7248,5.9128,0.000393944,0.0027233,0.000102768,0,0,58384
2071,4,16,70,2500,105.456,0.001052445,0.000114121,3.8e-05,0,0.000114121,0.004095658,29.3665,57.6099,4.5015,0.000202881,0.00068472,6.34e-05,0,0,78864
2076,7,23,56,2400,136.2432,0.006424711,0.000855332,9.72e-05,9.72e-06,0.000184674,0.005131993,28.0987,39.9318,4.0322,0.00032075,0.0011178,9.72e-05,0.000106917,0.00082617,102884
2077,3,24,10,400,55.9452,0.000239785,0.000220602,2.88e-05,2.88e-05,0.000345291,0.002493766,58.7181,79.8615,4.2462,0.00020142,0.00053712,7.67e-05,0,0.00016305,104260
2079,4,28,12,600,147.8922,0.012910029,0.000552848,7.17e-05,7.17e-05,0.000307138,0.003654941,27.6854,57.9384,4.1905,0.000276424,0.0008907,8.19e-05,0.000102379,0.000215,97676
2082,4,20,48,1030,83.0166,0.002075186,0.000259398,7.98e-05,9.98e-05,5.99e-05,0.002893288,62.25,73.1862,4.6414,0.000279352,0.00029931,9.98e-05,0,0,50116
2089,5,23,8,300,173.355,0.005133734,0.000577545,6.42e-05,1.28e-05,0.000795729,0.004209662,29.2355,47,6.3872,0.00038503,0.0019123,8.98e-05,0,1.28e-05,77916
2090,4,29,12,600,120.2772,0.002900232,0.000386698,3.87e-05,2.58e-05,0.000296468,0.004498582,40.8276,49.0315,4.3696,0.000232019,0.0020882,9.02e-05,0.000322248,0.00024491,77580
2091,4,20,2,50,66.9522,0.000904875,0.00042416,8.48e-05,0,0.000395883,0.002856012,29.84,80.5545,4.2871,0.000452438,0.00050899,8.48e-05,0,0.00011311,35364
2092,6,18,10,300,106.02,0.001545916,0.000323027,6.92e-05,2.31e-05,0.000253807,0.003045685,45.8015,55.4545,6.0909,0.000484541,0.0013383,9.23e-05,0,0.00041532,43340
2095,1,38,16,300,71.595,0.000276968,2.92e-05,2.92e-05,0.000174927,0.000233236,0.002084548,30.5634,76.4476,6.4336,0.000218659,0.001414,8.75e-05,0,0,68600
